Item Name,GST Tax Desc,GST code,HSN code,Cost,Selling,M.R.P,Total Stock
HALDIRAMS MOONG DAL 400GM,GST 12%,5004,21069099,85.47,98,100,7
HALDIRAMS BHUJIA SEV 400G,GST 12%,5004,21069099,84.62,97,99,5
TOO YUM ALOO CHAAT 10/-,GST 12%,5004,,8.87,9.83,10,0
TOO YUMM CHEESE MASTI 10/-,GST 12%,5004,,8.87,9.83,10,0
TOWN BUS OMPUDI 40/-,GST 12%,5004,21069099,37.2,44,45,10
HALDIRAMS TASTY NUTS 400G,GST 12%,5004,,69.57,78,80,0
ACT II CLASIC SALTED 75G,GST 12%,5004,,17.85,19.5,20,15
ACT II NACHOZ PERI PERI 30/-,GST 12%,5004,,26.31,29,30,0
ACT II GOLDEN SIZZLE RS20,GST 12%,5004,,17.85,19.5,20,1
BINGO POTATO CHIPS SALT52G,GST 12%,5004,2106,17.82,19.5,20,0
DEV SPRING MULLU MURUKKU 225GM,GST 12%,5004,20081940,56.25,72,75,1
DEV SHARKARA VARATTY 150G,GST 12%,5004,21069099,52.52,68,70,5
ALL IN ONE 200GMS,GST 12%,5004,21069099,40.87,46,47,0
HALDIRAMS MASALA MOON DAL,GST 12%,5004,21069099,8.69,9.83,10,34
CORNITOS NACHO CRISPS SIZZLIN JALAPENO 60G,GST 12%,5004,21069091,28,34,35,7
LAYS MAX MACHO CHILLI 63G,GST 12%,5004,210690,31.92,34,35,9
CORNITOS NACHO CRISPS TIKKA MASALA 60G,GST 12%,5004,21069091,28,34,35,4
CORNITOS NACHO CHEESE AND HERBS 60G,GST 12%,5004,21069091,22.74,34,35,4
CORNITOS NACHO TOMATO MEXICANA 60G,GST 12%,5004,21069091,28,34,35,3
LAYS CHILLI LIMON FLA 10/-,GST 12%,5004,210690,9.09,9.83,10,26
HALDIRAMS ALL IN ONE 400G,GST 12%,5004,21069099,78.26,88,90,0
DEV MASALA KUZHAL MURUKKU 50/-,GST 12%,5004,21069099,45,58,60,7
TOO YUMM VEGGI STIX 20RS,GST 12%,5004,21069099,17.74,19.5,20,0
TOO YUMM KARARE 20RS,GST 12%,5004,21069099,17.74,19.5,20,0
TOO YUMM CHILLI 20RS,GST 12%,5004,21069099,17.74,19.5,20,0
TOWN BUS CHANA DAL 40/-,GST 12%,5004,21069099,30.4,44,45,3
ACT II BUTTER POPCORN 25/,GST 12%,5004,,22.31,24,25,0
PLANET POPCORN CARAMEL 50/-,GST 0% Tax,5001,,37.5,48,50,8
PLANET POPCORN CHILLY 50/-,GST 0% Tax,5001,,37.5,48,50,5
PLANET POPCORN ORIGINAL 40/-,GST 0% Tax,5001,,30,39,40,7
HANGROW MINI THINS CHEESE MAGIC 90G,GST 5%,5003,210690,74.16,87,89,4
HANGROW MINI THINS LIME N LEMON 90G,GST 5%,5003,210690,74.17,87,89,0
HANGROW MINI TOMATO CHILLI 90G,GST 5%,5003,210690,74.16,87,89,6
LAYS MAXX MACHO CHILLI 20/-,GST 12%,5004,210690,18.18,19.5,20,10
HALDIRAMS SPICY PEANUT 200G,GST 12%,5004,21069099,40.87,46,47,0
HALDIRAMS FATAFAT BHEL 65G,GST 12%,5004,21069099,30.43,34,35,0
HALDIRAMS SOYA STICKS 200G,GST 12%,5004,21069099,38.46,44,45,1
HALDIRAMS GOL KACHAURI 150GM,GST 12%,5004,21069099,34.78,39,40,0
HALDIRAMS CHANNA NUTS 150G,GST 12%,5004,21069099,27.82,31,32,0
SALSALITO CREAMY CHEESE NACHO CHIPS 60/-,GST 12%,5004,2106,45,58,60,2
SALSALITO PERI PERI NACHO CHIPS 60/-,GST 12%,5004,2106,45,58,60,0
SALSALITO ZESTY JALAPENO NACHO CHIPS 60/-,GST 12%,5004,2106,45,58,60,1
SALSALITO SALSA DIP 300G,GST 12%,5004,2106,112.49,145,150,0
MODERN POORI 40/-,GST 0% Tax,5001,,35,39,40,1
PLANET POPCORN SPICY CHEESE 60/-,GST 0% Tax,5001,,45,57,60,2
PLANET POPCORN CHEDDAR CHEESE 60/-,GST 0% Tax,5001,,45,57,60,0
PLANET POPCORN TANDOORI MASALA 60/-,GST 0% Tax,5001,,45,57,60,2
ACI II SWEET SALTY POPCORN 20/-,GST 18%,5005,19041090,21.92,24,25,5
LAYS CLASSIC SALTED 52G,GST 12%,5004,210690,17.82,19.5,20,14
HALDIRAMS CHATPATA DAL 200G,GST 12%,5004,21069099,40,45,46,0
HANGROW MINI THINS ONION,GST 5%,5003,210690,74.17,87,89,7
RELISH MASALA PORI 100G,GST 12%,5004,21069000,22.5,26,30,8
RELISH TAPIOCA CHIPS ROUND 110G,GST 12%,5004,21069000,33.75,40,45,9
CORNITOS POP N CRUNCH GREEN PEAS 28G,GST 12%,5004,200819,16.01,19,20,0
CORNITOS POP N CRUNCH PEANUTS SALTED 28G,GST 12%,5004,200819,8,9.83,10,0
CORNITOS POP N CRUNCH PARTY MIX 28G,GST 12%,5004,200819,8,19,20,2
CORNITOS NACHO SOUR CREAM AND ONION 60G,GST 12%,5004,210690,28,34,35,0
CORNITOS NACHO BARBEQUE 60G,GST 12%,5004,21069091,28,34,35,0
ACT II CARAMEL BLISS POPCORN 10/-,GST 18%,5005,19041090,8.77,9.83,10,0
BINGO MAD ANGLES CHEESE NACHOS 10/-,GST 12%,5004,,8.68,9.83,10,0
RAJARAMS SALTED PEANUTS 30/-,GST 12%,5004,20081100,24,29,30,0
RAJARAMS KARA SEV 100G,GST 12%,5004,20081100,21.61,26,27,4
RAJARAMS PEPPER SEV 100G,GST 12%,5004,21069099,21.61,26,27,2
RAJARAMS MASALA PUFFED RICE 100G,GST 12%,5004,21069099,21.6,26,27,0
RAJARAMS MURUKKU BITES 150G,GST 12%,5004,21069099,28,34,35,6
RAJARAMS MASALA WHEELS 35G,GST 12%,5004,20081100,8,9.83,10,4
RAJARAMS JUJUBES 100G,GST 18%,5005,20081100,24,29,30,0
HOME GROWN SPICY POTATO CHIPS 100G,GST 0% Tax,5001,,49,58,60,1
HOME GROWN SWEET BANANA CHIPS 100G,GST 0% Tax,5001,,74,88,90,0
HOME GROWN RAW BANANA CHIPS 100G,GST 0% Tax,5001,,74,88,90,1
RELISH NICE SEV 110G,GST 12%,5004,21069000,30.75,39,41,3
RELISH OMPODI 45/-,GST 12%,5004,21069000,33.74,44,45,3
RELISH KARA BOONDI 54/-,GST 12%,5004,21069000,40.5,53,54,2
AVAL PORI 150G 30/-,GST 0% Tax,5001,,25,29,30,0
SNACKS 12/-,GST 5%,5003,,9,11,12,0
BINGO TEDHE MEDHE ALOO BHUJIA 200G,GST 12%,5004,,38.86,44,45,3
BINGO TEDHE MEDHE COCKTAIL MIX 200G,GST 12%,5004,,43.18,48,50,4
BINGO TEDHE MEDHE NUT CRACKERS 200G,GST 12%,5004,,38.86,44,45,2
BINGO TEDHE MEDHE PULSE MIX 200G,GST 12%,5004,,43.18,48,50,3
HALDIRAMS BHUJIA SEV 1KG,GST 12%,5004,,186.96,210,215,0
ACI II GOLDEN SIZZLE COMBO,GST 12%,5004,20081990,49.1,54,72,2
ACI II CLASSIC SALTED COMBO,GST 12%,5004,20081990,49.1,54,72,4
LAYS WAFER STYLE CHILLI FLAVOUR 10/-,GST 12%,5004,210690,9.09,9.83,10,15
LAYS AMERICAN CREAM AND ONION FLAVOUR 28G,GST 12%,5004,210690,25.5,29,30,13
MITRI PARUPPU PODI 50G,GST 0% Tax,5001,,28,33,35,2
MITRI PIRANDAI PODI 50G,GST 0% Tax,5001,,29.6,35,37,2
MITRI MURUNGA KEERAI PODI 50G,GST 0% Tax,5001,,68,83,85,3
SUVAI CEREAL MIX 1KG,GST 0% Tax,5001,,85,105,120,0
TOWN BUS MADRAS MIXTURE 120G,GST 12%,5004,21069099,37.2,44,45,1
POLO PAAN FLAVOUR 10/-,GST 18%,5005,,8.7,9.83,10,30
DEV MASALA BANANA CHIPS 150G,GST 12%,5004,21069099,75.01,95,100,2
RITEBITE MAX PRO CREAM ONION 60G,GST 12%,5004,,31.87,39,40,1
RITEBITE MAX PRO CHINESE MANCHURIAN 60G,GST 12%,5004,,31.87,39,40,2
RITEBITE MAX PRO DESI MASALA 60G,GST 12%,5004,,32.03,39,40,0
RITEBITE MAX PRO CHINESE JALAPENO 60G,GST 12%,5004,,32,39,40,3
RITEBITE MAX PRO SPANISH TOMATO 10G,GST 12%,5004,,32,39,40,2
RITEBITE MAX PRO SPANISH TOMATO 150G,GST 12%,5004,,96.21,118,120,1
RITEBITE MAX PRO CHINESE JALAPENO 150G,GST 12%,5004,,96.21,118,120,1
RITEBITE MAX PRO CHINESE MANCHURIAN 150G,GST 12%,5004,,96.21,118,120,1
RITEBITE MAX PRO PERI PERI 150G,GST 12%,5004,,96.21,118,120,1
RITEBITE MAX PRO CREAM ONION 150G,GST 12%,5004,,96.21,118,120,1
RITEBITE MAX PRO DESI MASALA 150G,GST 12%,5004,,96.21,118,120,2
RITEBITE MAX PRO PERI PERI 40/-,GST 12%,5004,,31.87,39,40,4
A2B MASALA MOONG DAL 10/-,GST 0% Tax,5001,,8.5,9.83,10,6
A2B OM PODI 10/-,GST 0% Tax,5001,,8.33,9.83,10,7
A2B PEPPER SEV 10/-,GST 0% Tax,5001,,8.5,9.83,10,23
A2B PEANUTS SALTED 10/-,GST 0% Tax,5001,,8.33,9.83,10,0
A2B MASALA PEANUT 10/-,GST 0% Tax,5001,,8.5,9.83,10,15
A2B ALU BHUJIA 10/-,GST 0% Tax,5001,,8.5,9.83,10,4
A2B MOONG DAL 10/-,GST 0% Tax,5001,,8.5,9.83,10,14
A2B NAVADHANYA MIXTURE 100G,GST 0% Tax,5001,,37.5,44,45,1
A2B MADRAS MIXTURE 100G,GST 0% Tax,5001,,37.5,44,45,0
A2B SEEDAI 100G,GST 0% Tax,5001,,33.33,39,40,0
A2B PEPPER SEV 100G,GST 0% Tax,5001,,33.33,39,40,6
A2B SPECIAL MIXTURE 100G,GST 0% Tax,5001,,50,59,60,1
TOWN BUS SOYA STICKS,GST 12%,5004,21069099,30.4,44,45,7
TOWN BUS RICE KODUBALE,GST 12%,5004,21069099,37.2,44,45,4
TOWN BUS KHARA SEV,GST 12%,5004,21069099,30.4,44,45,4
TOWN BUS GARLIC MIXTURE,GST 12%,5004,21069099,30.4,44,45,0
TOWN BUS BOMBAY MIXTURE,GST 12%,5004,21069099,30.4,44,45,7
MUYUM MILLET PEANUT CHIKKI,GST 0% Tax,5001,,8,9.83,10,6
SHA SHAHI MIX SAUNF 100G,GST 12%,5004,,61.2,80,85,1
SHA PAAN MIX SAUNF 100G,GST 12%,5004,,61.2,80,85,6
SHA MADRASI SAUNF 100G,GST 12%,5004,,57.6,75,80,3
SHA ROASTED SPL SAUNF 100G,GST 12%,5004,,54,70,75,2
SHA PLAIN MIX SAUNF 100G,GST 12%,5004,,54,70,75,3
SHA CHENNAI SAUNF 100G,GST 12%,5004,,57.6,75,80,14
SHA SUGAR COATED SAUNF 100G,GST 12%,5004,,54,70,75,2
CORN PUFFS 10/,GST 0% Tax,5001,,5,9.83,10,20
ACI II SWEET CORN PERI PERI,GST 12%,5004,20058000,22.31,24.5,25,7
HOME GROWN JACKFRUIT CHIPS,GST 0% Tax,5001,,90,105,110,1
MADHURAM RICE MURUKKU,GST 5%,5003,,36,40,45,1
MADHURAM SPRILL-O-SPRILL,GST 5%,5003,,43.99,50,55,0
MADHURAM SPRILL-O-SPRILL CHILLY,GST 5%,5003,,43.99,50,55,0
MADHURAM RICE MURUKKU CHILLY,GST 5%,5003,,30,40,45,0
A2B MADRAS MIXTURE 10/-,GST 0% Tax,5001,,8.5,9.83,10,11
HALDIRAMS GOLDEN MIXTURE 200G,GST 12%,5004,21069099,34.78,38,40,0
A2B MASALA CHIPS 10/-,GST 0% Tax,5001,,8.33,9.83,10,20
TOWN BUS THENKULAL MURUKKU 170G,GST 12%,5004,21069099,50.05,58,60,1
PRINGLES COMBO PACK 170/-,GST 18%,5005,19059090,137.08,168,170,10
HALDIRAMS ALOO LACHHA 100G,GST 12%,5004,21069099,27.82,31,32,0
HALDIRAMS LITE CHIWDA 200G,GST 12%,5004,19021900,30.43,34,35,0
NKS THATTAI 125G,GST 5%,5003,2106,25,34,35,0
NKS FRYUMS 50G,GST 5%,5003,2106,14,19,20,0
NKS ONION RING 50G,GST 5%,5003,2106,14,19,20,1
NKS GARLIC CHIPS 50G,GST 5%,5003,2106,14,19,20,0
NKS ACHU MURUKKU,GST 5%,5003,2106,25,34,35,2
NKS SPL PEPPER MURUKU 250G,GST 5%,5003,2106,47.5,68,70,1
NKS SPL COCOUNTMILK MURUKU 250G,GST 5%,5003,2106,51,68,70,0
NKS KERALA MIXTURE 150G,GST 5%,5003,2106,31.5,44,45,1
NKS KARA SEV 150G,GST 5%,5003,2106,31.5,44,45,0
NKS KARA BOONDHI 150G,GST 5%,5003,2106,31.5,44,45,0
NKS SEEVAL 150G,GST 5%,5003,2106,31.5,44,45,4
NKS SPL SEV 150G,GST 5%,5003,2106,31.5,44,45,1
NKS SPL MIXTURE 150G,GST 5%,5003,2106,31.5,44,45,0
NKS SNACKS 150G,GST 5%,5003,2106,31.5,44,45,4
NKS OMA PODI 150G,GST 5%,5003,2106,31.5,44,45,1
NKS PEPPER KARA SEV 150G,GST 5%,5003,2106,31.5,44,45,0
NKS BOMBAY MIXTURE 150G,GST 5%,5003,2106,31.5,44,45,1
NKS COIN THATTAI 150G,GST 5%,5003,2106,33,44,45,0
NKS JANGIRI MURUKU 150G,GST 5%,5003,2106,33,44,45,0
SUN FEAST MARIE LITE 10/-,GST 18%,5005,,8.59,9.83,10,1
ELA RAGI MIXTURE 200G,GST 12%,5004,200819,42,55,60,2
ELA PAYYOLI MIXTURE 200G,GST 12%,5004,200819,49,60,70,4
TIME OUT SOUR CREAM ONION 100G,GST 12%,5004,21039040,84.71,105,110,2
ELA BANANA CHIPS 175G,GST 12%,5004,200819,66.51,85,95,6
ELA TAPIOCA STICK 175G,GST 12%,5004,200819,49,60,70,3
ELA MIXTURE 200G,GST 12%,5004,200819,49,60,70,3
ELA KARA BOONDI 175G,GST 12%,5004,200819,42,55,60,3
ARUN DARK CHOCKLATE 1000ML,GST 18%,5005,,229.6,275,280,1
ARUN SALT CARE RED VELVET 1000ML,GST 18%,5005,,196.8,240,240,0
ARUN VANILLA 500ML,GST 18%,5005,,110.2,118,130,0
ARUN BUTTERSCOTCH 500ML,GST 18%,5005,,126.6,138,150,0
MILKY BAR MANGOZEE,GST 12%,5004,1041045411,4.48,5,5,8
"NESTLE LOCTOGEN 1, 400G",GST 18%,5005,19011090,302.75,325,330,2
"NESTLE LOCTOGEN 4, 400G",GST 18%,5005,19011090,270.65,285,290,1
HABIT PENNE 500G,GST 12%,5004,19021900,99.38,120,130,2
HABIT FUSILLI PASTA 500G,GST 12%,5004,19021900,99.38,120,130,1
HABIT SPAGHETTI 500G,GST 12%,5004,19021900,81.13,125,130,2
HABIT CHIFFERI 500G,GST 12%,5004,19021900,81.13,125,130,1
HABIT SWEET CORN TIN,GST Exempted Tax,5002,7104000,68.8,89,90,0
HABIT APPLE VINEGAR,GST 18%,5005,22090090,124.81,158,160,3
HABIT BBQ SAUCE,GST 12%,5004,21039040,198.75,255,260,0
KOPIKO CHOKI CHOKI PC,GST 18%,5005,1806,4.35,5,5,37
KOPIKO CHOKI CHOKI BOX,GST 18%,5005,1806,86.95,98,100,1
KOPIKO GO CHOCO ROLLS PC,GST 18%,5005,1905,4.14,5,5,130
KOPIKO GO CHOCO ROLLS BOX,GST 18%,5005,1905,129.96,147,150,0
KOPIKO GO CHO WEELZ PC,GST 18%,5005,1905,4.48,5,5,5
KOPIKO GO CHO WEELZ BOX,GST 18%,5005,1905,129.96,147,150,1
KOPIKO POUCH BIG 3.5GM,GST 0% Tax,5001,1704,100,112,115,7
KOPIKO POUCH SMALL,GST 12%,5004,1704,42,49,50,2
SNICKERS 15G RS.10,GST 18%,5005,18069010,9.09,9.83,10,56
SNICKERS SINGLE 25G RS 20,GST 18%,5005,18069010,17.69,19.5,20,45
SNIKERS STD 50G RS 40,GST 18%,5005,18069010,35.4,39,40,12
SNICKERS ALMOND 14G RS.15,GST 18%,5005,18069010,13.63,14.75,15,61
SNIKERS ALMOND 22GM RS 25,GST 18%,5005,18069010,22.13,24,25,30
SNICKERS CASHEW 22G  RS.25,GST 18%,5005,18069010,22.13,24,25,31
GALAXY SMOOTH MILK 19.1G (RS.20),GST 18%,5005,18069010,17.69,19.5,20,30
BOUNTY BAR 28.5G,GST 18%,5005,18069010,26.55,29,30,23
BOUNTY BAR 57G(RS.50),GST 18%,5005,18069010,48.68,54,55,13
MARS SB 51G DZ EGY(RS.40),GST 18%,5005,18069010,35.4,39,40,0
SNICKERS MINT BAG150G(RS.119),GST 18%,5005,18069010,105.32,116,119,0
BOUNTY MINIATURE (RS.149),GST 18%,5005,18069010,131.85,146,149,0
SKITTLES WILD BERRY RS 10,GST 12%,5004,17049020,8.85,9.83,10,0
SKITTLES ORIGINAL RS 10,GST 12%,5004,17049020,8.85,9.83,10,17
SKITTLES WILD BERRY(RS 50),GST 12%,5004,17049020,44.25,49,50,9
SNICKERS OIRGINAL  (RS.50),GST 12%,5004,17049020,44.25,49,50,6
ORBIT RS.5 GREEN,GST 18%,5005,21069099,4.39,5,5,16
ORBIT RS.5 ROSE,GST 18%,5005,21069099,4.39,5,5,0
ORBIT RS.5 WHITE,GST 18%,5005,21069099,4.39,5,5,36
ORBIT RS.5 YELLOW,GST 18%,5005,21069099,4.35,5,5,9
DOUBLE MINT SPER MNT STICK (RS.10),GST 18%,5005,21069099,8.71,9.83,10,0
DOUBLE MINT PEPPER MINT (RS.10),GST 18%,5005,21069099,8.78,9.83,10,0
DOUBLE MINT ORANGE (RS.10),GST 18%,5005,21069099,8.69,9.83,10,26
DOUBLE MINT PANN (RS.10),GST 18%,5005,21069099,8.69,9.83,10,7
DOUBLE MINT PEPPER MINT (RS.50),GST 18%,5005,17049090,44.25,49,50,10
ORBIT WHITE  BOTTLE RS.50,GST 18%,5005,21069099,44.25,49,50,10
ORBIT GREEN BOTTLE RS.50,GST 18%,5005,21069099,44,49,50,7
PIM POM LOLIPOP,GST 12%,5004,17049030,4.41,5,5,81
JUCY FRUIT STRAWBERRY RS.5,GST 18%,5005,10204864,4.37,5,5,0
DOUBLE MINT SPEAR MINT FAVOUR (RS.10),GST 18%,5005,21069099,8.79,9.83,10,52
DOUBLE STICK PEPPER (RS 10),GST 18%,5005,21069099,8.78,9.83,10,19
ZUBI LOLLYPOP SMALL RS.30,GST 12%,5004,17049020,24,29,30,33
ZUBI LOLLYPOP RS.40,GST 12%,5004,17049020,31.36,39,40,31
ZUBI CANDY ROCKS LOLLYPOP RS.40,GST 12%,5004,17049020,24,29,30,172
ZUBI ROSE COLOUR RS.50,GST 12%,5004,17049020,56,69,70,28
ZUBI LOLLYPOP BIG RS.80,GST 12%,5004,17049020,62.72,78,80,2
SWISS ROLL STRAWBERRY 10/-,GST 18%,5005,19059010,8.5,9.83,10,3
SWISS ROLL CHOCO 10/-,GST 18%,5005,19059010,8.5,9.83,10,9
CENTOZ FILLED CHOCO,GST 18%,5005,19059010,8.7,9.83,10,6
FRUITCAKE SLICED 15/-,GST 18%,5005,19059010,12.76,14.75,15,4
PINE APP CAKES 15/-,GST 18%,5005,19059010,12.76,14.25,15,3
CHOCO CAKE SLICE,GST 18%,5005,19059010,12.76,14.25,15,5
FRUIT CAKE SLICE 30/-,GST 18%,5005,19059010,25.96,29,30,3
CHOCO CAKE SLICED 30/-,GST 18%,5005,19059010,25.96,29,30,3
PINE APP CAKES 30/-,GST 18%,5005,19059010,25.96,29,30,0
MARBLE CAKE SLICE 30/-,GST 18%,5005,19059010,25.96,29,30,1
SWISS ROLL STRAWBERRY 185G,GST 18%,5005,19059010,69,78,80,4
SWISS ROLL CHOCO CREAM 185G,GST 18%,5005,19059010,69,78,80,2
DR CARE SCRUBBER,GST Exempted Tax,5002,,16,19,20,2
MUNCH TRIO 4 10/-,GST 18%,5005,19053211,8.7,9.83,10,227
NESTLE NON PRO FF POW 3,GST 18%,5005,19011090,541.29,585,590,0
NESTLE KITKAT 27G 20/-,GST 18%,5005,19053211,17.54,19.5,20,0
NESTLE MILKBAR 45G,GST 18%,5005,18069090,38.34,44,45,3
NESTLE MUNCH 10/-,GST 18%,5005,19053211,8.97,9.83,10,1
NESTLE KITKAT BFF 37G,GST 18%,5005,19053211,22.73,24.5,25,1
NESTLE MILKBAR 27.5G,GST 18%,5005,17049090,17.4,19.5,20,1
NT MUNCH CRU/NUT 32G,GST 18%,5005,19053211,17.94,19.5,20,18
NESTLE MUNCH 5/-,GST 18%,5005,19053211,4.38,5,5,16
GLUCOVITA BOLTS COLA 18G,GST 18%,5005,1704,8.93,9.83,10,20
GLUCOVITA BOLTS ORG 18G,GST 18%,5005,1704,8.56,9.83,10,44
LOTTLE CHOCO PIE,GST 18%,5005,1905,66.67,78,80,10
LOTTLE CHOCO PIE 12,GST 18%,5005,1905,130.44,147,150,6
LOTTLE CHOCO PIE 25,GST 18%,5005,1905,20.83,24,25,5
LOTTTLE RICH COCOA,GST 18%,5005,1905,74.99,88,90,0
CARAMILK ELCLAIR 396 G,GST 12%,5004,1704,87,98,100,2
COCONUT PUNCH 418G,GST 12%,5004,1704,87,98,100,6
COFFE BITE ECLAIR 396G,GST 18%,5005,1806,86.99,98,100,2
COFFE BITE CLASS 418G,GST 12%,5004,11704,86.99,98,100,2
ECLAIRS CHOCO 396G,GST 12%,5004,1806,82.57,98,100,3
LOCTO KING 440G,GST 12%,5004,1704,87,98,100,4
CARAMILK STICK 23G,GST 12%,5004,1704,4.35,5,5,13
CHEWITS MANGO 23G,GST 12%,5004,1704,4.65,5,5,28
COFFEBITE CLASS STICK,GST 12%,5004,1704,4.35,5,5,49
COCONUT PUNCH 23G,GST 12%,5004,1704,4.33,5,5,23
LOTTE HEART GIFT BOX 300G,GST 12%,5004,1704,83.33,98,100,0
LOTTE OCTON HONEY 296G,GST 12%,5004,1704,96,117,120,3
LOTTE OCTON MILK 296G,GST 12%,5004,1704,96,117,120,3
LOTTE OCTON ORNGE 296G,GST 12%,5004,1704,96,117,120,2
LOTTE JEWEL GIFT BOX 439G,GST 12%,5004,1704,166.66,195,200,1
KINDER JOY BLUE M,GST 18%,5005,18069090,38.8,44,45,64
KINDER JOY R,GST 18%,5005,18069090,38.8,44,45,55
NUTELLA,GST 18%,5005,18069030,195.56,210,220,5
NUTELLA 290G,GST 18%,5005,18069030,265,309,339,0
TIC TAC RED,GST 18%,5005,17049090,8.62,9.83,10,32
TIC TAC GREEN,GST 18%,5005,17049090,8.62,9.83,10,14
TIC TAC ORANGE,GST 18%,5005,17049090,8.62,9.83,10,38
TIC TAC MINT,GST 18%,5005,17049090,8.62,9.83,10,24
NESTLE FOX MIN PK 90G,GST 12%,5004,17049090,32.01,49,50,0
NESTLE FOX FRUIT PK 90G,GST 12%,5004,17049090,40.01,45,50,3
NESTLE FOX FRUIT TIN 180G,GST 12%,5004,17049090,120.01,138,140,3
NESTLE NESQUIK PDR 500G,GST 18%,5005,18069010,300,366,375,0
KELLOGGS CHOCOS WEBS 23G,GST 18%,5005,19041090,8.66,9.83,10,2
KELLOGGS CHOCOS WEBS 300G,GST 18%,5005,19041090,154.54,167,170,2
KELLOGGS FRUIT NUT 750G,GST 18%,5005,19041090,369.73,405,415,0
KELLOGGS GRANOLA ALMOND 460G,GST 18%,5005,19041090,308.73,338,340,4
KELLOGGS CHOCOS MOONS 26G,GST 18%,5005,19041090,8.75,9.83,10,14
KELLOGGS CHOCOS MOONS 680G,GST 18%,5005,19041090,272.72,291,300,0
YAMAMA BRO CHO 34G,GST 18%,5005,19059010,8.75,9.83,10,17
HERSHEYS SYRUP CHOCO 200G,GST 18%,5005,18069040,84.82,92,95,6
HERSHEYS SYRUP STRAW 200G,GST 18%,5005,21069040,84.82,92,95,5
HERSHEYS SYRUP CHOCO 623G,GST 18%,5005,18069040,196.42,215,220,5
HERSHEYS COCOA150G,GST 18%,5005,18069030,142.85,158,160,2
HERSHEYS COCOA 350G,GST 18%,5005,18069030,268.18,290,295,9
HERSHEYS KISS ALMON 33G,GST 18%,5005,18069010,45.47,49,50,0
HERSHEYS KISS COO CRM 33G,GST 18%,5005,18069010,45.47,49,50,3
HERSHEYS KISS MILK CHO 36G,GST 18%,5005,18069010,45.47,49,50,5
BROOK POMEGRANATE CHOCOLATE 33.3G,GST 18%,5005,18069010,45.45,49,50,7
HERSHEYS COOKI N CRM 40G,GST 18%,5005,18063200,54.54,59,60,0
HERSHEYS CREAMY MILK 40G,GST 18%,5005,18063200,50,54,55,0
HERSHEYS CREAMY WHOLE ALMON 40G,GST 18%,5005,18063200,54.54,59,60,0
CHOCO MOCHA 70ML,GST 18%,5005,19059010,28,34,35,3
DAIRY DAY NUTTY BAR CHOCO 65ML,GST 18%,5005,21050000,20,24,25,24
CONE FRUIT FUSION 100G,GST 18%,5005,21050000,24,29.5,30,1
FRESH MEL MINT 20 STRIPS,GST 18%,5005,21069099,32,39,40,54
FRESH MEL MINT 7 STRIPS,GST 18%,5005,21069099,17,19,20,19
FRESH MEL PAAN 20 STRIPS,GST 18%,5005,21069099,32,39,40,32
FRESH MEL PAAN 7 STRIPS,GST 18%,5005,21069099,17,19,20,26
CHOCKLATE,GST 0% Tax,5001,,0.75,1,1,450
RAJAS PEANUT BALLS,GST 0% Tax,5001,,45,58,60,12
RAJAS CUTTING BURFE,GST 0% Tax,5001,,45,58,60,12
RAJAS GRAM BALLS,GST 0% Tax,5001,,40,48,50,8
RAJAS FAMILY BURFEE,GST 0% Tax,5001,,40,58,60,14
RAJAS BURFEE,GST 0% Tax,5001,8908000012,45,58,60,8
RAJAS SPL BURFE,GST 0% Tax,5001,,30,38,40,1
RAJAS MAHA BAR BURFE,GST 0% Tax,5001,8908000012,25,33,35,0
"HERSHEYS COCO, NAT UNSWT 70G",GST 18%,5005,18069030,84.82,93,95,6
RAJAS THEEN MITTAI,GST 0% Tax,5001,,17,23,25,10
BROOK SIDE RASPBERRY/GOJI 100G,GST 18%,5005,18069010,127.26,138,140,14
RAJAS SASAME BALLS,GST 0% Tax,5001,,35,49,50,4
BROOK SIDE BLUEBERRY 100G,GST 18%,5005,18069010,127.26,138,140,0
RAJAS SINGLE BURFEE,GST 0% Tax,5001,8908000012,14,18,20,6
RAJAS BURFEE 10/-,GST 0% Tax,5001,8908000012,8,9.83,10,40
HERSHEYS KISSES CNC 100.8G,GST 18%,5005,18069010,127.26,138,140,4
HERSHEYS KISSES MILK 100.8G,GST 18%,5005,18069010,127.26,138,140,10
JR LOLLIPOP 5/-,GST 12%,5004,17049020,4.39,5,5,13
HERSHEYS SYRUP CARAMEL 623G,GST 18%,5005,21069040,192.49,215,220,0
HERSHEYS CNC BAR 100G,GST 18%,5005,18063200,127.26,138,140,0
HERSHEYS CREAMY MILK BAR 10G,GST 18%,5005,18063200,118.18,129,130,1
HERSHEYS WHOLE ALMONDS 100G,GST 18%,5005,18063200,127.26,139,140,0
JOLLY RANCHER 5/*,GST 12%,5004,,4.39,5,5,592
HERSHEYS KISSES 140/-,GST 0% Tax,5001,,103.5,138,140,0
PIM POM LOLIPOP 5/-,GST 12%,5004,17049030,4.42,5,5,117
CHOCOLATE SP 250G,GST 5%,5003,21069099,55.56,61.75,65,8
COCONUT SP 250G,GST 5%,5003,2106999,59.83,67,70,1
CHOCOS DUET 375G,GST 18%,5005,19041090,163.63,176,180,5
CORN FLAKES 475G,GST 18%,5005,19041010,160.36,175,180,0
CHOCO FILLS 250G,GST 18%,5005,19019090,138.89,172,175,3
CHOCO MOONS STAR 375G,GST 18%,5005,19041090,159.09,173,175,0
